,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,BALANCE_log,PURCHASES_log,ONEOFF_PURCHASES_log,INSTALLMENTS_PURCHASES_log,CASH_ADVANCE_log,PAYMENTS_log,MINIMUM_PAYMENTS_log
2739,358.011796,0.545455,0.0,0.0,0.0,1795.200197,0.0,0.0,0.0,0.083333,1,0,1950.0,4702.661168,501.485565,0.25,12,5.883355245887187,0.0,0.0,0.0,7.493428710912826,8.456096456371888,6.219566913152462
2740,810.52348,0.727273,985.33,856.09,129.24,0.0,0.416667,0.166667,0.166667,0.0,0,10,5500.0,5964.049531,502.623056,0.090909,12,6.698913320608768,6.893990984206281,6.753542930586745,4.869378902254231,0.0,8.6936726381019,6.22182808348917
2741,2910.425009,1.0,0.0,0.0,0.0,2121.504999,0.0,0.0,0.0,0.333333,6,0,7500.0,3855.512387,749.955592,0.0,12,7.976397934119084,0.0,0.0,0.0,7.66035227342419,8.25751852734867,6.621346518191545
2742,6784.258276,1.0,12.64,0.0,12.64,4516.162598,0.083333,0.0,0.083333,0.416667,13,1,10000.0,10813.82933,1661.518089,0.083333,12,8.822507637277722,2.613006652415316,0.0,2.613006652415316,8.415639331907329,9.288673557402724,7.41608865307232
2743,229.295689,1.0,2099.89,2099.89,0.0,0.0,1.0,1.0,0.0,0.0,0,14,3000.0,2470.255953,176.361201,0.0,12,5.439364087589343,7.650116343453433,7.650116343453433,0.0,0.0,7.812481783384302,5.1781883368232435
2744,1465.716156,1.0,555.71,113.45,442.26,1304.049707,1.0,0.166667,0.916667,0.25,4,16,1800.0,566.364739,585.808957,0.0,12,7.2907812733962425,6.322044458024357,4.740138046398576,6.094156505331528,7.173996408686573,6.3410023755723355,6.374699310296843
2745,2315.997841,1.0,3643.93,2971.8,672.13,780.459161,0.916667,0.583333,0.833333,0.083333,1,36,7500.0,1256.695062,680.435223,0.0,12,7.748027592623569,8.201092439868777,7.997259548619519,6.51193847592392,6.66116289129838,7.137036008830884,6.524201195995366
2746,4202.1695,1.0,462.0,462.0,0.0,4776.10477,0.166667,0.166667,0.0,0.416667,10,2,8000.0,1010.799168,1541.756326,0.0,12,8.343594162528854,6.137727054086234,6.137727054086234,0.0,8.47158994532446,6.919485379560601,7.34132591766271
2747,2085.013555,1.0,198.27,198.27,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,8000.0,748.549629,524.180778,0.0,12,7.6430101336220595,5.294660689044493,5.294660689044493,0.0,0.0,6.619472531494556,6.263742542368159
2748,51.794504,1.0,800.11,50.59,749.52,92.971171,1.0,0.166667,1.0,0.083333,1,14,4000.0,877.523458,183.608716,0.916667,12,3.9664070943852905,6.685998265979261,3.9433278552565585,6.620766299619174,4.54298804374119,6.778242609604174,5.218238536555431
2749,13.363762,0.428571,238.9,0.0,238.9,0.0,0.857143,0.0,0.714286,0.0,0,9,1000.0,197.86349,68.752646,1.0,7,2.664708507025786,5.480222169845649,0.0,5.480222169845649,0.0,5.292618609433128,4.244955355465813
2750,1141.349418,1.0,6003.86,3474.35,2529.51,0.0,1.0,0.916667,1.0,0.0,0,110,2500.0,6848.237541,287.30865,0.083333,12,7.040842313644282,8.700324420337232,8.153450472351492,7.836176142434509,0.0,8.831892617177877,5.664031607662871
2751,766.261051,1.0,1462.73,1100.23,362.5,0.0,0.666667,0.5,0.416667,0.0,0,26,6000.0,202.561336,195.306688,0.0,12,6.642827096784844,7.28874325128314,7.004183015904997,5.895779296973574,0.0,5.315967364874571,5.279678171002597
2752,155.566852,1.0,1303.78,207.09,1096.69,0.0,0.916667,0.25,0.916667,0.0,0,24,10000.0,1392.740366,176.247286,0.083333,12,5.053483088098438,7.173789723169709,5.337970678424688,7.000963250694592,0.0,7.239746322897544,5.1775458535883825
2753,1168.692032,1.0,0.0,0.0,0.0,1027.967584,0.0,0.0,0.0,0.333333,4,0,5000.0,588.925093,287.740551,0.0,12,7.064495772630382,0.0,0.0,0.0,6.936311232908294,6.379995567822584,5.665528537491044
2754,78.027358,0.454545,377.07,377.07,0.0,367.672276,0.25,0.25,0.0,0.083333,2,8,1500.0,1547.271973,157.18024,0.25,12,4.36979409631517,5.935079363660113,5.935079363660113,0.0,5.909908108488294,7.344894731869893,5.063735142348939
2755,6671.450524,1.0,369.52,369.52,0.0,2578.596448,0.583333,0.583333,0.0,0.25,7,7,7500.0,1303.259619,3772.048542,0.0,12,8.805742466339236,5.914907424385826,5.914907424385826,0.0,7.855388250177606,7.173390816995107,8.23563858550572
2756,3057.553683,1.0,0.0,0.0,0.0,2037.648071,0.0,0.0,0.0,0.25,3,0,12500.0,7265.976143,847.170642,0.0,12,8.02569743059659,0.0,0.0,0.0,7.620042156854612,8.891095547688446,6.743081844321694
2757,343.003474,1.0,3429.49,2789.85,639.64,0.0,1.0,1.0,0.666667,0.0,0,40,10500.0,2700.228732,211.715095,0.416667,12,5.840651756159614,8.140458387099732,7.934101487914338,6.462467676686801,0.0,7.901462034398152,5.359953688188281
2758,4360.245187,1.0,703.23,703.23,0.0,0.0,1.0,1.0,0.0,0.0,0,12,4500.0,1372.421202,1377.09619,0.0,12,8.380512888917687,6.557105007347188,6.557105007347188,0.0,0.0,7.225060133667534,7.228458253201274
2759,2900.668727,1.0,3056.73,260.68,2796.05,0.0,1.0,0.25,1.0,0.0,0,54,10000.0,5402.934943,671.845831,0.0,12,7.973041273585622,8.025428089588988,5.567122383230129,7.936320569338212,0.0,8.59488266033257,6.51151622613655
2760,3569.826878,1.0,3056.06,1994.34,1061.72,0.0,1.0,1.0,0.833333,0.0,0,50,8500.0,2333.314296,899.222632,0.0,12,8.18055246644166,8.025208948783604,7.598569740868255,6.968586938188381,0.0,7.755473463592165,6.802642101622561
2761,3412.603461,1.0,3790.29,1516.3,2273.99,1384.954139,1.0,0.75,1.0,0.333333,4,110,9500.0,3362.90923,915.744891,0.0,12,8.13552374575891,8.24046160955709,7.324687718531195,7.729730935770994,7.234144090457815,8.120859037970177,6.820829233987992
2762,1519.396916,1.0,0.0,0.0,0.0,1825.201472,0.0,0.0,0.0,0.333333,11,0,2000.0,412.126381,527.787946,0.0,12,7.326726708699461,0.0,0.0,0.0,7.509993390227255,6.023753553414282,6.270587493270102
2763,1388.825312,1.0,974.42,901.92,72.5,1563.646228,1.0,1.0,0.4,0.6,25,33,1500.0,1071.874614,757.902835,0.0,10,7.236933343406852,6.882868147474188,6.805633955915377,4.297285406218791,7.355415025024394,6.978096880257357,6.631873752072938
2764,12.313357,0.636364,107.41,0.0,107.41,0.0,0.5,0.0,0.416667,0.0,0,6,2500.0,128.572704,91.316321,0.555556,12,2.588767816984479,4.685920335673201,0.0,4.685920335673201,0.0,4.864242144451288,4.525220951445806
2765,300.140362,1.0,2366.36,555.0,1811.36,0.0,1.0,0.166667,1.0,0.0,0,23,4000.0,2324.527168,184.880812,0.666667,12,5.707576474992866,7.769530689204035,6.320768294250582,7.502385142366251,0.0,7.751702031244803,5.225105672616963
2766,267.88449,0.454545,129.0,129.0,0.0,2496.787814,0.083333,0.083333,0.0,0.25,3,1,12000.0,1974.293695,72.930255,0.090909,12,5.5942818821765625,4.867534450455582,4.867534450455582,0.0,7.823160744723833,7.5884723726086465,4.303122148771771
2767,179.882212,1.0,828.0,0.0,828.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,649.951462,152.775223,0.3,12,5.197846056997107,6.720220155135295,0.0,6.720220155135295,0.0,6.478435080289113,5.035491945264084
2768,49.901311,0.727273,790.65,538.01,252.64,0.0,0.75,0.333333,0.583333,0.0,0,17,4000.0,680.166806,145.25185,0.181818,12,3.929888679609856,6.674119374947443,6.2897341236125905,5.535915938831831,0.0,6.5238072188872165,4.9853301356046105
2769,468.138723,0.545455,0.0,0.0,0.0,1478.624512,0.0,0.0,0.0,0.083333,1,0,1500.0,3198.435463,260.253382,0.25,12,6.150898509358812,0.0,0.0,0.0,7.299543626460706,8.070729655411865,5.565490748649775
2770,1197.052656,1.0,298.51,97.5,201.01,1362.13765,0.636364,0.090909,0.454545,0.090909,2,8,1700.0,2048.896136,486.579542,0.111111,11,7.088452730964905,5.702147805979741,4.590056548178043,5.30831720112637,7.217544417059555,7.625544405483067,6.1894534402051775
2771,2632.469367,1.0,0.0,0.0,0.0,535.955512,0.0,0.0,0.0,0.25,4,0,3000.0,737.932369,736.750992,0.0,12,7.8760574068071865,0.0,0.0,0.0,6.285915245639376,6.605206399845524,6.603606358451084
2772,24.479088,1.0,90.0,0.0,90.0,0.0,0.5,0.0,0.5,0.0,0,6,2500.0,128.865057,124.844559,0.0,12,3.237858037284736,4.51085950651685,0.0,4.51085950651685,0.0,4.866495888259594,4.835047486637968
2773,1391.33075,1.0,530.5,530.5,0.0,0.0,0.25,0.25,0.0,0.0,0,3,1600.0,573.866182,482.499021,0.0,12,7.238734420428733,6.275703197782002,6.275703197782002,0.0,0.0,6.354137286755708,6.181049290072271
2774,2748.868773,1.0,598.5,598.5,0.0,0.0,0.333333,0.333333,0.0,0.0,0,34,2000.0,518.300462,28483.25483,0.0,12,7.919308470612942,6.396095974467569,6.396095974467569,0.0,0.0,6.252482640509034,10.25710675148806
2775,1525.273429,1.0,133.4,0.0,133.4,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,568.44997,758.082192,0.0,12,7.3305843760032445,4.900820428089049,0.0,4.900820428089049,0.0,6.344670930037946,6.632110061387779
2776,149.345328,1.0,1424.4,1330.91,93.49,0.0,1.0,1.0,0.083333,0.0,0,17,5000.0,1214.676732,179.371816,0.75,12,5.012934834791434,7.26220775506777,7.194369281249976,4.548494008794535,0.0,7.103056181788224,5.1950203648245825
2777,1364.390161,1.0,786.0,646.0,140.0,0.0,0.5,0.166667,0.416667,0.0,0,10,5000.0,599.435586,323.619258,0.0,12,7.219195499011242,6.668228248417403,6.472346294500901,4.948759890378168,0.0,6.3976553684892234,5.78265298172482
2778,2274.992396,1.0,1794.82,1618.72,176.1,2373.651556,1.0,1.0,0.416667,0.416667,5,30,7000.0,722.123971,505.65312,0.0,12,7.730171454291607,7.493217021122364,7.390008573781788,5.176714544788788,7.7726059924421405,6.583580674956436,6.227826587972672
2779,2611.487156,1.0,0.0,0.0,0.0,2527.237714,0.0,0.0,0.0,0.583333,16,0,6500.0,1155.285734,726.008517,0.0,12,7.868057979897345,0.0,0.0,0.0,7.8352777832826845,7.052968193430164,6.588938192733122
2780,11930.78446,1.0,37.03,0.0,37.03,5171.710442,0.25,0.0,0.25,0.5,14,3,14000.0,3042.925661,2791.675875,0.0,12,9.386961081441981,3.638375321940168,0.0,3.638375321940168,8.55115209356735,8.02090329719848,7.934755510159765
2781,95.843629,0.818182,1210.95,201.99,1008.96,0.0,0.75,0.25,0.666667,0.0,0,21,8000.0,1110.838265,127.360837,0.727273,12,4.57309760555194,7.0999859116528725,5.313156716744676,6.917666005090652,0.0,7.013770019088472,4.854845336943363
2782,2518.248504,1.0,1086.17,1013.17,73.0,487.263992,0.75,0.583333,0.25,0.25,7,17,3000.0,708.689089,1030.266046,0.0,12,7.8317159233328075,6.991333268637233,6.921825822958919,4.30406509320417,6.190856226796249,6.564826971311021,6.938542497285415
2783,6380.474771,1.0,4381.33,2080.87,2300.46,0.0,0.666667,0.416667,0.5,0.0,0,45,11500.0,1297.408037,2129.183138,0.0,12,8.761154504955712,8.385335825398403,7.641021807263884,7.741298983136677,0.0,7.168894206107287,7.663963235289068
2784,937.052256,1.0,2003.98,455.62,1548.36,0.0,1.0,0.166667,1.0,0.0,0,49,1200.0,1033.879447,725.200106,0.0,12,6.8438056574758015,7.603389364628574,6.123851535151307,7.345597221419476,0.0,6.942040222587073,6.5878256049455235
2785,1693.287862,1.0,90.0,90.0,0.0,432.820851,0.083333,0.083333,0.0,0.25,3,1,1800.0,350.714526,666.121142,0.0,12,7.435017791117859,4.51085950651685,4.51085950651685,0.0,6.072631663166644,5.862819840873255,6.502971651613216
2786,111.902733,1.0,1554.86,1499.12,55.74,0.0,0.833333,0.833333,0.083333,0.0,0,25,4000.0,1411.67445,128.359788,0.272727,12,4.72652667812569,7.349783726397348,7.313300383890472,4.038479429380705,0.0,7.253239959819331,4.862597576430155
2787,13.925681,0.272727,462.78,422.78,40.0,0.0,0.25,0.25,0.083333,0.0,0,17,2000.0,1047.090159,119.325453,1.0,12,2.7030832863784373,6.139410301856289,6.049214452648886,3.713572066704308,0.0,6.954724890760808,4.790200179985743
2788,3003.711667,1.0,349.45,0.0,349.45,0.0,0.636364,0.0,0.636364,0.0,0,7,2750.0,195.830629,26378.90782,0.0,11,8.007936891284178,5.859218042946334,0.0,5.859218042946334,0.0,5.282343607670859,10.180357931951326
2789,13.75098,0.181818,214.38,214.38,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,1458.242991,178.665615,0.0,12,2.691309521256711,5.372403909900735,5.372403909900735,0.0,0.0,7.285673080920061,5.191097428791474
2790,176.478557,0.545455,600.0,600.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,690.478077,77.300437,0.0,12,5.178849795984079,6.398594934535208,6.398594934535208,0.0,0.0,6.538831447059223,4.360553184079523
2791,2124.720599,1.0,1006.01,686.01,320.0,0.0,0.25,0.166667,0.166667,0.0,0,10,5000.0,583.205075,579.876616,0.0,12,7.661866129287037,6.914740823155849,6.532348848157168,5.771441123130016,0.0,6.370252077009369,6.3645383694111715
2792,6043.926807,1.0,0.0,0.0,0.0,538.044813,0.0,0.0,0.0,0.583333,17,0,6500.0,1454.548208,3032.250188,0.0,12,8.70697465495243,0.0,0.0,0.0,6.289798708454831,7.283137883901351,8.017389992911705
2793,801.513783,1.0,1697.02,1217.02,480.0,0.0,1.0,1.0,1.0,0.0,0,40,5500.0,959.353093,296.563549,0.0,12,6.6877490299345626,7.437218145364941,7.104981868496278,6.175867270105761,0.0,6.867301022046461,5.695627812258333
2794,2791.652315,1.0,0.0,0.0,0.0,229.417213,0.0,0.0,0.0,0.272727,3,0,3000.0,548.068694,1298.976568,0.0,11,7.934747073770999,0.0,0.0,0.0,5.439891635232532,6.308223559365025,7.170101518671798
2795,1452.868602,1.0,93.34,0.0,93.34,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,361.630594,995.233726,0.0,12,7.281983283996094,4.546905277856116,0.0,4.546905277856116,0.0,5.89338466872727,6.903981894713788
2796,5311.500998,1.0,2339.79,2339.79,0.0,5930.115233,1.0,1.0,0.0,0.25,8,12,6500.0,6865.05666,1486.657279,0.0,12,8.577818001091478,7.758243758212989,7.758243758212989,0.0,8.687967540582713,8.834345226241089,7.304957865611875
2797,58.142915,0.4,0.0,0.0,0.0,151.730077,0.0,0.0,0.0,0.1,1,0,1200.0,79.965023,136.403124,0.0,10,4.0799568030303925,0.0,0.0,0.0,5.028672160739891,4.394017246598759,4.92291911606544
2798,1738.454303,1.0,0.0,0.0,0.0,187.666429,0.0,0.0,0.0,0.25,3,0,7000.0,500.128525,407.848117,0.0,12,7.461326724054345,0.0,0.0,0.0,5.2399805298169655,6.216862605111042,6.013343734996305
2799,115.376754,1.0,448.15,448.15,0.0,0.0,1.0,1.0,0.0,0.0,0,13,9000.0,423.564594,174.871144,0.0,12,4.756832807449278,6.107356907675215,6.107356907675215,0.0,0.0,6.05106415907538,5.169751590531802
2800,1615.436077,1.0,2610.29,2406.97,203.32,884.570862,0.916667,0.666667,0.333333,0.25,3,39,3600.0,689.414058,383.565211,0.0,12,7.387979052306891,7.867599631087582,7.786539347879343,5.319687392284229,6.7862324788657915,6.537291501670835,5.952113374045177
2801,111.789941,1.0,1157.94,943.94,214.0,0.0,1.0,1.0,0.583333,0.0,0,22,7000.0,1209.840603,179.358734,0.916667,12,4.72552715955567,7.055261073233525,6.851121433414544,5.3706380281276624,0.0,7.0990701106124,5.1949478342335045
2802,11.4334,0.090909,250.0,250.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,1445.844749,84.417079,0.0,12,2.52038639989758,5.5254529391317835,5.5254529391317835,0.0,0.0,7.277140429237453,4.44754606908993
2803,169.019496,1.0,4769.98,1164.35,3605.63,0.0,1.0,0.583333,1.0,0.0,0,56,4500.0,3998.399141,178.551031,1.0,12,5.1359131128276845,8.470307013514027,7.060776750064539,8.19052909732209,0.0,8.293899414068662,5.190459462788716
2804,1016.583226,1.0,120.0,0.0,120.0,0.0,0.5,0.0,0.5,0.0,0,9,1000.0,358.031022,853.500194,0.0,12,6.9251857085663495,4.795790545596741,0.0,4.795790545596741,0.0,5.8834087970112225,6.7505167295889725
2805,111.729154,0.454545,824.1,824.1,0.0,344.286557,0.166667,0.166667,0.0,0.083333,2,9,6500.0,2961.848966,143.140487,1.0,12,4.724988074371135,6.715504591110298,6.715504591110298,0.0,5.84437467227407,7.993906572936547,4.9707884281502235
2806,2486.194077,1.0,2869.17,1761.23,1107.94,0.0,0.833333,0.5,0.666667,0.0,0,41,5500.0,718.693733,596.134475,0.0,12,7.818910477348978,7.962126540448913,7.474335331462047,7.011159883091447,0.0,6.578825750680931,6.3921423392836285
2807,2728.076143,1.0,155.32,0.0,155.32,713.751955,0.333333,0.0,0.25,0.166667,2,4,4500.0,630.56085,945.633907,0.0,12,7.911718421748196,5.051905188294473,0.0,5.051905188294473,6.571935566420786,6.448194295026492,6.852912436606675
2808,467.220993,1.0,1110.17,640.17,470.0,814.088229,0.416667,0.083333,0.333333,0.25,3,6,4000.0,2514.118359,185.120378,0.25,12,6.148940391727838,7.013168793235513,6.463294632366978,6.154858094016418,6.7032963638232745,7.830075142659099,5.226393657922161
2809,165.192464,1.0,206.32,0.0,206.32,0.0,0.833333,0.0,0.833333,0.0,0,10,3000.0,271.234786,162.988745,0.0,12,5.113146538433036,5.334263493321505,0.0,5.334263493321505,0.0,5.606664877790614,5.099797797420406
2810,2414.43578,1.0,689.4,689.4,0.0,1156.608975,1.0,1.0,0.0,0.25,3,12,8500.0,1582.886402,610.758681,0.0,12,7.789634997013003,6.537271139769218,6.537271139769218,0.0,7.054111928397101,7.367636853893572,6.416337892659368
2811,2432.276042,1.0,7156.11,5921.26,1234.85,1543.726862,0.833333,0.833333,0.666667,0.166667,3,198,9500.0,1914.832296,621.422606,0.083333,12,7.796993793807638,8.875861547188741,8.686473411784238,7.119514271429709,7.342602385353429,7.557907426516275,6.433619292898689
2812,1485.081634,1.0,48.22,48.22,0.0,106.224702,0.083333,0.083333,0.0,0.083333,1,1,1700.0,338.531014,542.822761,0.0,12,7.30389815916585,3.89630004496291,3.89630004496291,0.0,4.674926651196471,5.82756529481463,6.298623386784022
2813,1723.637852,1.0,660.61,437.08,223.53,144.154129,0.75,0.416667,0.583333,0.083333,1,16,2000.0,396.20761,476.229722,0.0,12,7.452772366555226,6.494676258468288,6.082401542100084,5.414009328544109,4.9777961365007695,5.9844590911012805,6.1679979724417695
2814,1738.802811,1.0,395.0,395.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,6000.0,566.494736,457.010558,0.0,12,7.46152705877509,5.981414211254481,5.981414211254481,0.0,0.0,6.341231473541613,6.126892236250229
2815,1912.691045,0.666667,0.0,0.0,0.0,9553.955906,0.0,0.0,0.0,0.166667,1,0,10000.0,19998.38969,637.003067,0.5,6,7.556789140488235,0.0,0.0,0.0,9.164815241907053,9.90345703657052,6.458343090543266
2816,302.142293,1.0,3612.24,3340.05,272.19,0.0,1.0,1.0,0.083333,0.0,0,35,10500.0,2866.24778,192.523653,1.0,12,5.7142023091366765,8.192360155733619,8.114040407823941,5.610167523805638,0.0,7.961107886983281,5.265399742725513
2817,185.725079,0.818182,456.05,0.0,456.05,0.0,0.416667,0.0,0.333333,0.0,0,8,3000.0,446.660021,160.229568,0.0,12,5.229637369325113,6.124792794099828,0.0,6.124792794099828,0.0,6.104034062622079,5.082829237569962
2818,2269.800656,0.714286,0.0,0.0,0.0,3359.844146,0.0,0.0,0.0,0.142857,3,0,3500.0,403.640958,967.007841,0.0,7,7.7278877601815035,0.0,0.0,0.0,8.119947455331863,6.003000150455428,6.875240187450382
2819,750.070967,1.0,311.2,311.2,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,1000.0,544.179931,181.243059,0.0,12,6.621500143970711,5.743644008081332,5.743644008081332,0.0,0.0,6.301115888800033,5.2053412851155025
2820,2287.854278,0.909091,0.0,0.0,0.0,1176.120124,0.0,0.0,0.0,0.166667,7,0,6000.0,3532.758968,551.975557,0.0,12,7.735806656064989,0.0,0.0,0.0,7.0708261615258,8.170117446818518,6.3153137998221265
2821,7.817753,0.272727,170.02,0.0,170.02,0.0,0.5,0.0,0.5,0.0,0,6,2000.0,373.02841,73.301702,0.5,12,2.176767075656611,5.141780508727809,0.0,5.141780508727809,0.0,5.924331757096367,4.3081338585945925
2822,877.603886,1.0,7786.4,215.0,7571.4,0.0,1.0,0.083333,1.0,0.0,0,68,6500.0,7328.487542,2494.776569,0.916667,12,6.778334154477493,8.960262321921768,5.375278407684165,8.932265337135755,0.0,8.899660880021976,7.822355209857555
2823,11642.60156,1.0,15108.47,2370.0,12738.47,0.0,1.0,0.5,1.0,0.0,0,298,12000.0,16005.45204,11652.56511,0.0,12,9.362512085798427,9.623076978543066,7.771067086065406,9.45246032700491,0.0,9.68074717243748,9.363367430205631
2824,2893.135916,1.0,0.0,0.0,0.0,1188.127404,0.0,0.0,0.0,0.166667,4,0,4000.0,877.652143,928.776392,0.0,12,7.970441870843285,0.0,0.0,0.0,7.080975043179156,6.778389077606754,6.834944118527604
2825,1589.083369,1.0,0.0,0.0,0.0,1527.089071,0.0,0.0,0.0,0.428571,4,0,2000.0,287.350882,411.733393,0.0,7,7.371541727173032,0.0,0.0,0.0,7.331773260566789,5.664178078839473,6.022801846981702
2826,2540.711001,1.0,844.38,844.38,0.0,197.620055,0.5,0.5,0.0,0.083333,1,11,7000.0,576.312714,532.652119,0.0,12,7.840592755671769,6.739786230412583,6.739786230412583,0.0,5.291393728385858,6.358384085035882,6.279744164119447
2827,1023.124791,1.0,1537.93,1093.67,444.26,247.04197,0.75,0.583333,0.583333,0.083333,1,25,9000.0,1070.149971,235.241959,0.0,12,6.931593664385307,7.338842648723875,6.998208226966565,6.098658381210097,5.513597965717514,6.976488089589522,5.464856529815779
2828,3937.87556,1.0,0.0,0.0,0.0,1767.100074,0.0,0.0,0.0,0.25,3,0,12000.0,2108.79056,1046.614165,0.0,12,8.278650570697312,0.0,0.0,0.0,7.477660844536879,7.654343960879939,6.9542706339243505
2829,1079.008102,1.0,0.0,0.0,0.0,1259.571764,0.0,0.0,0.0,0.545455,9,0,1200.0,1379.635287,271.364415,0.090909,11,6.984723821941978,0.0,0.0,0.0,7.139320677970465,7.230299025119915,5.607140930646402
2830,2545.614986,1.0,0.0,0.0,0.0,1353.803704,0.0,0.0,0.0,0.333333,8,0,3000.0,716.417015,947.744413,0.0,12,7.842520299831044,0.0,0.0,0.0,7.211411854922755,6.575657282408226,6.855139439891446
2831,1659.414215,1.0,324.0,324.0,0.0,2039.735576,0.166667,0.166667,0.0,0.25,7,3,4000.0,510.211233,542.325234,0.0,12,7.414822377332311,5.783825182329737,5.783825182329737,0.0,7.621065598316777,6.236782876609072,6.297708098273126
2832,4484.839808,1.0,591.3,0.0,591.3,1402.722044,0.75,0.0,0.75,0.083333,1,23,6500.0,1476.731171,1233.335517,0.0,12,8.408681005124683,6.384013263282919,0.0,6.384013263282919,7.246882590627272,7.298263197955227,7.118288061350068
2833,335.360271,1.0,3237.47,3237.47,0.0,0.0,0.75,0.75,0.0,0.0,0,19,2000.0,3137.11501,124.831219,0.571429,12,5.818182820648759,8.082856275032126,8.082856275032126,0.0,0.0,8.051377583354308,4.834941477230797
2834,8214.860286,1.0,5213.41,2396.6,2816.81,0.0,1.0,0.833333,0.916667,0.0,0,79,15000.0,2137.637765,2046.519248,0.0,12,9.013821746351828,8.559181225847643,7.782223516002453,7.94371526648079,0.0,7.667924346915356,7.624384216415638
2835,745.72702,0.727273,137.7,35.0,102.7,0.0,0.166667,0.083333,0.166667,0.0,0,3,2000.0,2443.972329,3239.395001,0.0,12,6.615699683271521,4.932313327320786,3.58351893845611,4.641502115235482,0.0,7.801789084462517,8.083450515244369
2836,302.091029,0.818182,0.0,0.0,0.0,3688.086261,0.0,0.0,0.0,0.166667,8,0,2000.0,4032.526313,87.872257,0.1,12,5.714033186133166,0.0,0.0,0.0,8.213134080624998,8.302396287970478,4.487200024074682
2837,438.550144,1.0,3647.61,3403.79,243.82,0.0,1.0,1.0,0.916667,0.0,0,65,7500.0,3130.109064,172.078686,0.25,12,6.085751803904914,8.202101552127647,8.132938542672882,5.500523246647367,0.0,8.04914255431922,5.1537463234628325
2838,646.745968,0.818182,0.0,0.0,0.0,889.412824,0.0,0.0,0.0,0.333333,6,0,1350.0,789.132988,184.544674,0.0,12,6.473498594799149,0.0,0.0,0.0,6.791685202373343,6.672201270534114,5.2232956832412345
2839,9266.08054,1.0,100.0,0.0,100.0,4383.296268,0.333333,0.0,0.25,0.166667,3,4,17500.0,2444.123547,2603.406476,0.0,12,9.134223672603204,4.61512051684126,0.0,4.61512051684126,8.38578440572403,7.801850931102699,7.86496008792082
2840,2735.480264,0.636364,100.0,0.0,100.0,6964.780053,0.333333,0.0,0.25,0.5,11,4,9000.0,1129.128267,1362.581887,0.0,12,7.914427798425679,4.61512051684126,0.0,4.61512051684126,8.848764876066284,7.030086415884012,7.217870256954639
2841,160.530303,0.363636,299.38,299.38,0.0,836.768709,0.166667,0.166667,0.0,0.083333,4,5,1200.0,41.244164,89.772488,0.0,12,5.08469275973645,5.705048339777434,5.705048339777434,0.0,6.730742058806133,3.7434662140848163,4.508356244100094
2842,2.386716,0.454545,115.0,0.0,115.0,0.0,1.0,0.0,0.916667,0.0,0,12,8500.0,99.456136,21.497533,0.0,12,1.2198607203052634,4.7535901911063645,0.0,4.7535901911063645,0.0,4.6097211745122975,3.1134056587545387
2843,199.753857,1.0,1569.23,940.51,628.72,0.0,1.0,0.666667,0.833333,0.0,0,42,7500.0,1480.652512,187.544352,0.916667,12,5.302079565593737,7.35897738442803,6.847484969389712,6.445275276146428,0.0,7.300913306028414,5.239333268336589
2844,1647.990537,1.0,127.46,127.46,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,3500.0,414.257207,486.378735,0.0,12,7.40791858391366,4.855617571829646,4.855617571829646,0.0,0.0,6.028898104152547,6.1890415107768595
2845,1362.551313,1.0,0.0,0.0,0.0,73.99384,0.0,0.0,0.0,0.090909,1,0,1500.0,312.512407,357.297959,0.0,11,7.217847834874191,0.0,0.0,0.0,4.31740597682985,5.747838935047452,5.8813649279508375
2846,2221.252825,0.545455,0.0,0.0,0.0,6448.247202,0.0,0.0,0.0,0.333333,12,0,7000.0,397.799248,477.915036,0.0,12,7.706276746355086,0.0,0.0,0.0,8.771718690110124,5.988458152428935,6.171523203807037
2847,101.138672,1.0,1411.82,546.02,865.8,0.0,1.0,1.0,0.833333,0.0,0,42,3500.0,1357.403057,176.899874,0.75,12,4.626331419372687,7.253342986034887,6.304485364824866,6.764808269662204,0.0,7.214065065996246,5.18122088640847
2848,19.411374,1.0,229.92,0.0,229.92,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,254.145406,142.377232,0.5,12,3.016092294497073,5.442071330192733,0.0,5.442071330192733,0.0,5.5418336022528445,4.965479142895929
